,PERSON_ID,PLAYER_AGE,SEASON_ID,GP,W,L,W_PCT,MIN,PLUS_MINUS,DD2,TD3,HEIGHT,WEIGHT,SEASON_EXP,POSITION,FGM,FGA,FG3M,FTM,FTA,REB,AST,TOV,STL,BLK,PTS
402,202330,21.0,2010-11,72,33,39,0.45799999999999996,1217.67,-195,0,0,6-7,225,10,Forward,142,293,35,69,97,139,81,70,30,19,388
403,202330,22.0,2011-12,66,36,30,0.545,2014.6683329999998,52,1,0,6-7,225,10,Forward,267,586,55,193,232,230,207,109,53,41,782
404,202330,23.0,2012-13,72,37,35,0.514,2104.2016670000003,107,0,0,6-7,225,10,Forward,336,773,102,243,294,225,213,120,58,38,1017
405,202330,24.0,2013-14,77,23,54,0.299,2799.635,-395,9,0,6-7,225,10,Forward,426,1032,85,311,381,391,400,212,110,40,1248
406,202330,25.0,2014-15,76,35,41,0.461,2617.51,105,2,0,6-7,225,10,Forward,484,1087,120,375,462,373,313,206,108,30,1463
407,202330,26.0,2015-16,80,38,42,0.475,2892.9566670000004,95,4,0,6-7,225,10,Forward,521,1202,143,393,477,397,296,202,95,27,1578
408,202330,27.0,2016-17,73,46,27,0.63,2515.535,347,2,0,6-7,225,10,Forward,545,1156,149,362,429,394,252,140,73,20,1601
409,202330,28.0,2017-18,1,0,1,0.0,5.25,3,0,0,6-7,225,10,Forward,1,2,0,0,0,1,0,0,0,0,2
410,202330,29.0,2018-19,72,44,28,0.611,1863.338333,213,2,0,6-7,225,10,Forward,296,635,77,156,187,322,244,105,62,23,825
411,202330,30.0,2019-20,52,34,18,0.654,1739.9883329999998,333,8,0,6-7,225,10,Forward,350,700,85,124,145,348,212,96,38,22,909
412,201588,25.0,2010-11,76,56,20,0.737,2147.9766670000004,280,0,0,6-3,188,12,Guard,287,633,77,233,270,199,193,99,66,21,884
413,201588,26.0,2011-12,50,35,15,0.7,1274.155,77,0,0,6-3,188,12,Guard,168,380,54,91,117,151,145,52,42,17,481
414,201588,27.0,2012-13,76,46,30,0.605,2619.6166670000002,418,3,0,6-3,188,12,Guard,386,871,130,174,213,284,355,116,81,26,1076
415,201588,28.0,2013-14,76,50,26,0.6579999999999999,2433.6883329999996,319,0,0,6-3,188,12,Guard,272,616,95,142,176,283,265,92,75,23,781
416,201588,29.0,2014-15,43,26,17,0.605,1267.128333,161,2,1,6-3,188,12,Guard,255,535,69,113,143,179,220,69,44,14,692
417,201588,30.0,2015-16,74,41,33,0.5539999999999999,2524.413333,95,0,0,6-3,188,12,Guard,326,739,128,114,150,298,259,101,83,17,894
418,201588,31.0,2016-17,49,33,16,0.6729999999999999,1543.991667,258,0,0,6-3,188,12,Guard,289,606,94,157,196,167,204,85,50,11,829
419,201588,32.0,2017-18,67,28,39,0.418,1812.1266670000002,-123,0,0,6-3,188,12,Guard,236,513,85,110,140,181,186,88,61,27,667
420,201588,32.0,2017-18,67,28,39,0.418,1812.1266670000002,-123,0,0,6-3,188,12,Guard,236,513,85,110,140,181,186,88,61,27,667
421,201588,32.0,2017-18,67,28,39,0.418,1812.1266670000002,-123,0,0,6-3,188,12,Guard,236,513,85,110,140,181,186,88,61,27,667
422,201588,33.0,2018-19,60,39,21,0.65,1302.305,144,0,0,6-3,188,12,Guard,170,376,48,70,85,148,135,51,52,8,458
423,201588,33.0,2018-19,60,39,21,0.65,1302.305,144,0,0,6-3,188,12,Guard,170,376,48,70,85,148,135,51,52,8,458
424,201588,33.0,2018-19,60,39,21,0.65,1302.305,144,0,0,6-3,188,12,Guard,170,376,48,70,85,148,135,51,52,8,458
425,201588,34.0,2019-20,59,47,12,0.797,1271.201667,300,0,0,6-3,188,12,Guard,194,376,81,85,101,177,180,57,47,5,554
426,201950,21.0,2010-11,82,41,41,0.5,2900.698333,175,15,1,6-3,205,11,Guard,446,999,81,172,209,332,531,218,120,29,1145
427,201950,22.0,2011-12,65,35,30,0.5379999999999999,2196.1016670000004,213,1,0,6-3,205,11,Guard,360,834,65,94,120,212,290,135,103,18,879
428,201950,23.0,2012-13,78,34,44,0.436,2925.575,-127,20,1,6-3,205,11,Guard,555,1288,91,182,242,329,625,292,123,32,1383
429,201950,24.0,2013-14,34,15,19,0.441,1143.408333,24,9,0,6-3,205,11,Guard,203,454,30,51,63,142,268,105,56,12,487
430,201950,25.0,2014-15,40,20,20,0.5,1303.003333,99,5,0,6-3,205,11,Guard,238,534,51,65,76,135,274,91,63,23,592
431,201950,26.0,2015-16,65,27,38,0.415,1830.881667,27,5,0,6-3,205,11,Guard,410,935,87,182,216,195,391,167,88,22,1089
432,201950,27.0,2016-17,67,32,35,0.478,2189.9033329999997,38,16,0,6-3,205,11,Guard,405,893,100,119,168,264,488,194,100,44,1029
433,201950,28.0,2017-18,81,47,34,0.58,2926.7333329999997,319,8,1,6-3,205,11,Guard,615,1244,120,187,238,365,486,213,123,64,1537
434,201950,29.0,2018-19,67,30,37,0.44799999999999995,2401.928333,231,18,0,6-3,205,11,Guard,547,1159,118,208,271,334,518,210,109,54,1420
435,201950,30.0,2019-20,61,26,35,0.426,2116.816667,35,10,1,6-3,205,11,Guard,458,1006,122,129,182,293,408,184,99,48,1167
436,201143,25.0,2010-11,77,41,36,0.532,2703.7066670000004,44,36,0,6-9,240,13,Center-Forward,513,921,2,150,188,718,266,119,59,80,1178
437,201143,26.0,2011-12,11,7,4,0.636,347.9833333,52,2,0,6-9,240,13,Center-Forward,57,103,0,22,30,77,24,16,10,14,136
438,201143,27.0,2012-13,74,42,32,0.568,2756.445,164,43,0,6-9,240,13,Center-Forward,576,1060,3,134,208,757,240,147,78,78,1289
439,201143,28.0,2013-14,29,16,13,0.552,957.73,73,9,0,6-9,240,13,Center-Forward,238,420,4,58,85,244,76,64,27,44,538
440,201143,29.0,2014-15,76,56,20,0.737,2318.166667,287,14,1,6-9,240,13,Center-Forward,519,965,11,107,141,544,244,100,68,98,1156
441,201143,30.0,2015-16,82,48,34,0.585,2631.1816670000003,231,17,0,6-9,240,13,Center-Forward,529,1048,88,103,129,596,263,107,68,121,1249
442,201143,31.0,2016-17,68,46,22,0.6759999999999999,2193.261667,215,8,0,6-9,240,13,Center-Forward,379,801,86,108,135,465,337,115,52,86,952
443,201143,32.0,2017-18,72,47,25,0.653,2277.025,345,15,0,6-9,240,13,Center-Forward,368,753,97,94,120,531,339,132,43,78,927
444,201143,33.0,2018-19,68,41,27,0.603,1972.6833329999997,258,10,1,6-9,240,13,Center-Forward,387,723,73,78,95,458,283,102,59,86,925
445,201143,34.0,2019-20,67,39,28,0.5820000000000001,2025.5433329999998,127,6,0,6-9,240,13,Center-Forward,319,709,99,61,80,456,270,80,52,61,798
446,2730,25.0,2010-11,78,51,27,0.654,2934.916667,497,66,0,6-10,265,16,Center-Forward,619,1044,0,546,916,1098,107,279,107,186,1784
447,2730,26.0,2011-12,54,33,21,0.611,2069.651667,179,43,0,6-10,265,16,Center-Forward,416,726,0,281,572,785,104,175,81,116,1113
448,2730,27.0,2012-13,76,42,34,0.5529999999999999,2721.781667,138,48,0,6-10,265,16,Center-Forward,470,813,1,355,721,945,108,225,84,186,1296
449,2730,28.0,2013-14,71,48,23,0.6759999999999999,2396.4116670000003,339,47,0,6-10,265,16,Center-Forward,473,800,2,349,638,866,131,229,60,128,1297
450,2730,29.0,2014-15,41,29,12,0.7070000000000001,1222.773333,216,23,0,6-10,265,16,Center-Forward,251,423,1,143,271,431,50,115,28,53,646
451,2730,30.0,2015-16,71,34,37,0.479,2279.663333,18,38,0,6-10,265,16,Center-Forward,372,600,0,232,474,835,98,166,69,113,976
452,2730,31.0,2016-17,74,37,37,0.5,2198.72,-114,53,0,6-10,265,16,Center-Forward,388,613,0,226,424,940,104,170,64,92,1002
453,2730,32.0,2017-18,81,35,46,0.43200000000000005,2463.343333,89,53,0,6-10,265,16,Center-Forward,506,911,1,334,582,1012,105,208,48,131,1347
454,2730,33.0,2018-19,9,4,5,0.444,229.53666669999998,-50,3,0,6-10,265,16,Center-Forward,43,69,0,29,48,83,4,16,7,4,115
455,2730,34.0,2019-20,69,52,17,0.754,1305.713333,162,9,0,6-10,265,16,Center-Forward,202,277,3,110,214,507,45,84,31,79,517
456,201586,21.0,2010-11,82,55,27,0.6709999999999999,2215.708333,137,12,0,7-0,235,11,Forward,335,617,0,138,184,622,22,71,31,198,808
457,201586,22.0,2011-12,66,47,19,0.7120000000000001,1791.8533329999998,206,12,1,7-0,235,11,Forward,262,490,1,78,118,498,28,79,33,241,603
458,201586,23.0,2012-13,80,58,22,0.725,2486.328333,489,15,0,7-0,235,11,Forward,446,778,20,143,191,617,43,125,28,242,1055
459,201586,24.0,2013-14,81,59,22,0.728,2665.933333,404,29,0,7-0,235,11,Forward,524,978,23,156,199,709,85,123,39,219,1227
460,201586,25.0,2014-15,64,35,29,0.547,2115.785,162,17,0,7-0,235,11,Forward,374,786,77,92,110,499,55,97,30,155,917
461,201586,26.0,2015-16,78,54,24,0.6920000000000001,2500.2933329999996,532,9,0,7-0,235,11,Forward,416,869,60,91,121,533,66,108,38,148,983
462,201586,27.0,2016-17,79,37,42,0.46799999999999997,2422.08,-142,11,0,7-0,235,11,Forward,471,982,124,107,125,538,75,105,41,124,1173
463,201586,27.0,2016-17,79,37,42,0.46799999999999997,2422.08,-142,11,0,7-0,235,11,Forward,471,982,124,107,125,538,75,105,41,124,1173
464,201586,27.0,2016-17,79,37,42,0.46799999999999997,2422.08,-142,11,0,7-0,235,11,Forward,471,982,124,107,125,538,75,105,41,124,1173
465,201586,28.0,2017-18,76,53,23,0.6970000000000001,2093.2,307,8,0,7-0,235,11,Forward,379,784,107,94,118,478,62,90,29,99,959
466,201586,29.0,2018-19,74,53,21,0.716,2010.358333,257,22,0,7-0,235,11,Forward,464,877,49,135,177,601,99,113,29,103,1112
467,201586,30.0,2019-20,55,40,15,0.727,1484.626667,95,20,0,7-0,235,11,Forward,343,670,70,89,124,452,77,109,28,46,845
468,2738,27.0,2010-11,67,36,31,0.537,2468.6883329999996,164,11,3,6-6,215,16,Guard-Forward,338,759,61,208,300,387,422,138,101,38,945
469,2738,28.0,2011-12,62,33,29,0.532,2209.105,218,8,1,6-6,215,16,Guard-Forward,287,632,76,121,196,381,339,115,107,30,771
470,2738,29.0,2012-13,80,57,23,0.713,2778.888333,380,10,1,6-6,215,16,Guard-Forward,396,879,91,155,270,423,433,206,139,52,1038
471,2738,30.0,2013-14,63,41,22,0.6509999999999999,2039.7083329999998,567,2,0,6-6,215,16,Guard-Forward,220,458,62,86,132,293,263,100,95,18,588
472,2738,31.0,2014-15,77,64,13,0.831,2068.593333,440,0,0,6-6,215,16,Guard-Forward,231,496,74,68,114,257,228,88,89,25,604
473,2738,32.0,2015-16,65,59,6,0.9079999999999999,1731.641667,457,1,0,6-6,215,16,Guard-Forward,176,368,54,51,83,263,219,79,73,19,457
474,2738,33.0,2016-17,76,64,12,0.8420000000000001,1997.5416670000002,527,0,0,6-6,215,16,Guard-Forward,219,415,64,72,102,304,261,58,76,39,574
475,2738,34.0,2017-18,64,46,18,0.7190000000000001,1622.478333,276,0,0,6-6,215,16,Guard-Forward,148,320,33,55,87,246,210,67,54,38,384
476,2738,35.0,2018-19,68,47,21,0.691,1577.88,315,0,0,6-6,215,16,Guard-Forward,151,302,48,39,67,252,216,52,61,51,389
477,2738,36.0,2019-20,21,10,11,0.47600000000000003,418.1666667,-25,0,0,6-6,215,16,Guard-Forward,38,88,14,6,15,78,51,26,14,21,96
478,101141,24.0,2010-11,60,25,35,0.41700000000000004,1505.285,57,8,0,6-9,235,12,Forward,221,507,36,93,104,365,56,63,51,24,571
479,101141,25.0,2011-12,60,28,32,0.467,1654.888333,18,20,0,6-9,235,12,Forward,294,597,51,143,183,529,71,76,42,44,782
480,101141,26.0,2012-13,73,34,39,0.466,2012.2733329999999,12,18,0,6-9,235,12,Forward,371,803,95,125,157,520,117,75,68,36,962
481,101141,27.0,2013-14,55,10,45,0.182,1478.505,-267,8,0,6-9,235,12,Forward,237,579,37,107,130,342,72,61,46,8,618
482,101141,28.0,2014-15,58,26,32,0.44799999999999995,1319.0066669999999,23,6,0,6-9,235,12,Forward,263,557,74,69,107,277,56,45,36,19,669
483,101141,29.0,2015-16,74,35,39,0.473,1880.3866670000002,-137,4,0,6-9,235,12,Forward,280,661,96,111,154,403,67,71,52,33,767
484,101141,29.0,2015-16,74,35,39,0.473,1880.3866670000002,-137,4,0,6-9,235,12,Forward,280,661,96,111,154,403,67,71,52,33,767
485,101141,29.0,2015-16,74,35,39,0.473,1880.3866670000002,-137,4,0,6-9,235,12,Forward,280,661,96,111,154,403,67,71,52,33,767
486,101141,30.0,2016-17,82,35,47,0.42700000000000005,2142.3983329999996,-31,10,0,6-9,235,12,Forward,384,890,142,161,207,481,141,116,58,23,1071
487,101141,30.0,2016-17,82,35,47,0.42700000000000005,2142.3983329999996,-31,10,0,6-9,235,12,Forward,384,890,142,161,207,481,141,116,58,23,1071
488,101141,30.0,2016-17,82,35,47,0.42700000000000005,2142.3983329999996,-31,10,0,6-9,235,12,Forward,384,890,142,161,207,481,141,116,58,23,1071
489,101141,30.0,2016-17,82,35,47,0.42700000000000005,2142.3983329999996,-31,10,0,6-9,235,12,Forward,384,890,142,161,207,481,141,116,58,23,1071
490,101141,31.0,2017-18,69,36,33,0.522,1729.6483329999999,23,7,0,6-9,235,12,Forward,277,613,91,105,135,405,90,72,61,26,750
491,101141,31.0,2017-18,69,36,33,0.522,1729.6483329999999,23,7,0,6-9,235,12,Forward,277,613,91,105,135,405,90,72,61,26,750
492,101141,31.0,2017-18,69,36,33,0.522,1729.6483329999999,23,7,0,6-9,235,12,Forward,277,613,91,105,135,405,90,72,61,26,750
493,101141,32.0,2018-19,67,49,18,0.731,1231.313333,239,3,0,6-9,235,12,Forward,167,381,58,61,74,302,52,48,32,20,453
494,101141,33.0,2019-20,63,48,15,0.762,986.3833332999999,81,5,0,6-9,235,12,Forward,146,313,50,72,87,302,49,34,24,17,414
495,2544,26.0,2010-11,79,57,22,0.722,3062.981667,619,31,4,6-9,250,17,Forward,758,1485,92,503,663,590,554,284,124,50,2111
496,2544,27.0,2011-12,62,45,17,0.726,2326.215,474,23,0,6-9,250,17,Forward,621,1169,54,387,502,492,387,213,115,50,1683
497,2544,28.0,2012-13,76,61,15,0.8029999999999999,2877.055,720,36,4,6-9,250,17,Forward,765,1354,103,403,535,610,551,226,129,67,2036
498,2544,29.0,2013-14,77,52,25,0.675,2901.87,409,12,1,6-9,250,17,Forward,767,1353,116,439,585,533,488,270,121,26,2089
499,2544,30.0,2014-15,69,50,19,0.725,2493.421667,541,22,2,6-9,250,17,Forward,624,1279,120,375,528,416,511,272,109,49,1743
500,2544,31.0,2015-16,76,56,20,0.737,2708.578333,618,28,3,6-9,250,17,Forward,737,1416,87,359,491,565,514,249,104,49,1920
501,2544,32.0,2016-17,74,51,23,0.6890000000000001,2794.575,483,42,13,6-9,250,17,Forward,736,1344,124,358,531,639,646,303,92,44,1954
502,2544,33.0,2017-18,82,50,32,0.61,3025.5883329999997,105,52,18,6-9,250,17,Forward,857,1580,149,388,531,709,747,347,116,71,2251
503,2544,34.0,2018-19,55,28,27,0.509,1937.401667,116,32,8,6-9,250,17,Forward,558,1095,111,278,418,465,454,197,72,33,1505
504,2544,35.0,2019-20,67,50,17,0.746,2316.2666670000003,442,46,13,6-9,250,17,Forward,643,1303,148,264,381,525,684,261,78,36,1698
505,201949,24.0,2010-11,38,15,23,0.395,821.155,-68,0,0,6-7,240,11,Forward,108,237,8,47,71,142,89,64,33,37,271
506,201949,24.0,2010-11,38,15,23,0.395,821.155,-68,0,0,6-7,240,11,Forward,108,237,8,47,71,142,89,64,33,37,271
507,201949,24.0,2010-11,38,15,23,0.395,821.155,-68,0,0,6-7,240,11,Forward,108,237,8,47,71,142,89,64,33,37,271
508,201949,25.0,2011-12,62,21,41,0.33899999999999997,1560.673333,-150,3,0,6-7,240,11,Forward,233,518,19,81,115,292,122,101,71,84,566
509,201949,26.0,2012-13,54,17,37,0.315,878.4333332999998,-279,0,0,6-7,240,11,Forward,117,283,2,40,67,145,58,68,41,50,276
510,201949,27.0,2013-14,52,33,19,0.635,956.3166667000002,96,1,0,6-7,240,11,Forward,143,308,22,76,90,166,111,66,42,57,384
511,201949,28.0,2014-15,70,40,30,0.5710000000000001,1369.953333,147,2,0,6-7,240,11,Forward,238,404,11,67,102,257,95,79,54,70,554
512,201949,29.0,2015-16,57,35,22,0.614,925.7316667000001,8,0,0,6-7,240,11,Forward,114,240,20,39,68,126,67,54,29,33,287
513,201949,30.0,2016-17,76,40,36,0.526,2084.916667,140,4,0,6-7,240,11,Forward,368,769,87,152,215,376,276,171,76,86,975
514,201949,31.0,2017-18,73,37,36,0.507,1943.286667,0,6,0,6-7,240,11,Forward,309,614,57,113,162,358,280,141,70,51,788
515,201949,32.0,2018-19,55,27,28,0.491,1163.838333,-105,0,0,6-7,240,11,Forward,164,379,50,50,70,176,135,74,35,27,428
516,201949,33.0,2019-20,32,14,18,0.43799999999999994,619.5716667,-75,0,0,6-7,240,11,Forward,103,215,33,31,48,118,74,48,25,32,270
517,201949,33.0,2019-20,32,14,18,0.43799999999999994,619.5716667,-75,0,0,6-7,240,11,Forward,103,215,33,31,48,118,74,48,25,32,270
518,201949,33.0,2019-20,32,14,18,0.43799999999999994,619.5716667,-75,0,0,6-7,240,11,Forward,103,215,33,31,48,118,74,48,25,32,270
519,201599,22.0,2010-11,80,31,49,0.38799999999999996,2046.765,-100,8,0,6-11,265,12,Center,234,341,0,98,217,575,42,101,41,142,566
520,201599,23.0,2011-12,66,40,26,0.606,1797.8433329999998,160,8,0,6-11,265,12,Center,206,326,0,74,141,546,17,74,30,134,486
521,201599,24.0,2012-13,82,56,26,0.6829999999999999,2009.69,274,12,0,6-11,265,12,Center,314,488,0,96,249,594,28,100,48,112,724
522,201599,25.0,2013-14,82,57,25,0.695,2870.435,494,42,0,6-11,265,12,Center,348,515,0,160,374,1114,74,123,80,203,856
523,201599,26.0,2014-15,82,56,26,0.6829999999999999,2820.041667,622,47,0,6-11,265,12,Center,379,534,1,187,471,1226,61,109,81,183,946
524,201599,27.0,2015-16,77,51,26,0.662,2597.6816670000003,436,49,0,6-11,265,12,Center,357,508,0,266,619,1059,90,107,51,177,980
525,201599,28.0,2016-17,81,51,30,0.63,2570.305,455,41,0,6-11,265,12,Center,412,577,0,205,425,1114,96,115,51,134,1029
526,201599,29.0,2017-18,77,39,38,0.506,2423.4366670000004,-129,46,0,6-11,265,12,Center,373,578,0,181,312,1171,117,137,39,70,927
527,201599,30.0,2018-19,69,25,44,0.36200000000000004,2047.1833329999997,-214,42,0,6-11,265,12,Center,286,446,0,186,264,902,156,153,42,73,758
528,201599,30.0,2018-19,69,25,44,0.36200000000000004,2047.1833329999997,-214,42,0,6-11,265,12,Center,286,446,0,186,264,902,156,153,42,73,758
529,201599,30.0,2018-19,69,25,44,0.36200000000000004,2047.1833329999997,-214,42,0,6-11,265,12,Center,286,446,0,186,264,902,156,153,42,73,758
530,201599,31.0,2019-20,56,27,29,0.48200000000000004,1234.166667,-39,13,0,6-11,265,12,Center,191,287,0,83,122,561,105,74,18,52,465
531,2594,30.0,2010-11,82,62,20,0.7559999999999999,1649.123333,305,0,0,6-7,212,17,Guard-Forward,242,557,120,77,87,150,124,60,35,20,681
532,2594,31.0,2011-12,65,49,16,0.754,1469.473333,325,0,0,6-7,212,17,Guard-Forward,178,412,118,55,66,159,112,53,36,15,529
533,2594,32.0,2012-13,74,41,33,0.5539999999999999,2258.735,199,0,0,6-7,212,17,Guard-Forward,277,601,189,67,78,293,146,70,70,37,810
534,2594,33.0,2013-14,71,37,34,0.521,2408.453333,212,0,0,6-7,212,17,Guard-Forward,289,609,185,87,94,282,208,102,70,24,850
535,2594,34.0,2014-15,75,58,17,0.773,2417.781667,624,1,0,6-7,212,17,Guard-Forward,292,600,221,106,118,304,196,107,52,42,911
536,2594,35.0,2015-16,80,46,34,0.575,2400.665,428,0,0,6-7,212,17,Guard-Forward,268,617,158,45,54,260,164,98,60,35,739
537,2594,36.0,2016-17,67,33,34,0.493,1753.0666670000003,-169,0,0,6-7,212,17,Guard-Forward,239,515,162,38,42,186,110,69,34,21,678
538,2594,36.0,2016-17,67,33,34,0.493,1753.0666670000003,-169,0,0,6-7,212,17,Guard-Forward,239,515,162,38,42,186,110,69,34,21,678
539,2594,36.0,2016-17,67,33,34,0.493,1753.0666670000003,-169,0,0,6-7,212,17,Guard-Forward,239,515,162,38,42,186,110,69,34,21,678
540,2594,37.0,2017-18,73,43,30,0.589,1573.871667,274,0,0,6-7,212,17,Guard-Forward,222,484,164,64,72,165,88,55,31,27,672
541,2594,38.0,2018-19,70,39,31,0.557,1333.89,130,0,0,6-7,212,17,Guard-Forward,201,483,138,60,73,162,81,59,25,12,600
542,2594,38.0,2018-19,70,39,31,0.557,1333.89,130,0,0,6-7,212,17,Guard-Forward,201,483,138,60,73,162,81,59,25,12,600
543,2594,38.0,2018-19,70,39,31,0.557,1333.89,130,0,0,6-7,212,17,Guard-Forward,201,483,138,60,73,162,81,59,25,12,600
544,2594,39.0,2019-20,58,43,15,0.741,959.98,126,0,0,6-7,212,17,Guard-Forward,126,293,99,35,41,122,68,48,26,12,386
545,201584,25.0,2010-11,81,43,38,0.531,1722.6216670000001,11,0,0,6-5,215,12,Guard,253,576,71,95,120,209,100,68,58,18,672
546,201584,26.0,2011-12,58,30,28,0.517,1756.9783329999998,48,0,0,6-5,215,12,Guard,251,580,87,71,86,159,88,64,68,22,660
547,201584,27.0,2012-13,78,40,38,0.513,1940.9666670000001,-93,0,0,6-5,215,12,Guard,246,530,58,62,72,190,143,84,89,21,612
548,201584,28.0,2013-14,79,47,32,0.595,1972.963333,68,0,0,6-5,215,12,Guard,295,614,72,99,112,187,115,73,65,28,761
549,201584,28.0,2013-14,79,47,32,0.595,1972.963333,68,0,0,6-5,215,12,Guard,295,614,72,99,112,187,115,73,65,28,761
550,201584,28.0,2013-14,79,47,32,0.595,1972.963333,68,0,0,6-5,215,12,Guard,295,614,72,99,112,187,115,73,65,28,761
551,201584,29.0,2014-15,77,51,26,0.662,2354.426667,120,0,0,6-5,215,12,Guard,288,643,90,111,129,178,151,78,75,12,777
552,201584,30.0,2015-16,79,49,30,0.62,2334.473333,149,0,0,6-5,215,12,Guard,290,639,82,99,118,205,136,72,85,28,761
553,201584,30.0,2015-16,79,49,30,0.62,2334.473333,149,0,0,6-5,215,12,Guard,290,639,82,99,118,205,136,72,85,28,761
554,201584,30.0,2015-16,79,49,30,0.62,2334.473333,149,0,0,6-5,215,12,Guard,290,639,82,99,118,205,136,72,85,28,761
555,201584,31.0,2016-17,77,29,48,0.377,2459.413333,-233,0,0,6-5,215,12,Guard,321,704,108,85,98,259,179,69,81,24,835
556,201584,32.0,2017-18,76,27,49,0.355,2309.978333,-255,1,0,6-5,215,12,Guard,343,755,113,114,124,224,180,84,80,17,913
557,201584,33.0,2018-19,34,6,28,0.17600000000000002,428.23,-56,0,0,6-5,215,12,Guard,53,129,16,14,21,54,37,14,21,3,136
558,201584,33.0,2018-19,34,6,28,0.17600000000000002,428.23,-56,0,0,6-5,215,12,Guard,53,129,16,14,21,54,37,14,21,3,136
559,201584,33.0,2018-19,34,6,28,0.17600000000000002,428.23,-56,0,0,6-5,215,12,Guard,53,129,16,14,21,54,37,14,21,3,136
560,201584,34.0,2019-20,24,15,9,0.625,345.4883333,39,0,0,6-5,215,12,Guard,40,82,21,6,7,32,12,11,18,6,107
561,201572,23.0,2010-11,82,24,58,0.293,2888.755,-315,9,0,7-0,282,12,Center,644,1309,0,385,489,488,129,176,47,120,1673
562,201572,24.0,2011-12,5,2,3,0.4,135.97666669999998,-27,0,0,7-0,282,12,Center,38,77,0,20,32,18,6,6,1,4,96
563,201572,25.0,2012-13,74,46,28,0.622,2253.3716670000003,288,12,0,7-0,282,12,Center,570,1094,0,297,392,512,70,131,33,154,1437
564,201572,26.0,2013-14,17,7,10,0.41200000000000003,533.41,-21,0,0,7-0,282,12,Center,129,229,0,94,115,102,16,28,9,30,352
565,201572,27.0,2014-15,72,34,38,0.47200000000000003,2100.275,-104,17,0,7-0,282,12,Center,506,987,1,223,274,535,50,104,43,126,1236
566,201572,28.0,2015-16,73,21,52,0.28800000000000003,2456.5483329999997,-121,26,0,7-0,282,12,Center,591,1157,2,317,403,573,146,175,58,124,1501
567,201572,29.0,2016-17,75,20,55,0.267,2222.031667,-156,2,0,7-0,282,12,Center,555,1172,134,295,364,403,176,184,38,124,1539
568,201572,30.0,2017-18,74,34,40,0.45899999999999996,1734.9466670000002,-78,4,0,7-0,282,12,Center,369,793,112,111,158,294,126,98,30,98,961
569,201572,31.0,2018-19,81,60,21,0.741,2321.595,584,2,0,7-0,282,12,Center,355,786,187,112,133,396,98,82,51,179,1009
570,201572,32.0,2019-20,68,53,15,0.779,1816.9366670000002,526,4,0,7-0,282,12,Center,292,671,102,127,152,312,99,70,46,163,813
571,201577,23.0,2010-11,67,33,34,0.493,991.125,-46,2,0,7-0,281,12,Center,179,357,0,74,100,216,8,48,18,45,432
572,201577,24.0,2011-12,64,32,32,0.5,894.675,-64,0,0,7-0,281,12,Center,124,269,0,100,140,209,20,43,18,60,348
573,201577,25.0,2012-13,82,27,55,0.32899999999999996,2135.763333,-142,9,0,7-0,281,12,Center,384,719,0,161,207,462,64,110,32,128,929
574,201577,26.0,2013-14,82,54,28,0.659,2603.6166670000002,316,29,0,7-0,281,12,Center,355,644,0,198,242,700,73,84,25,139,908
575,201577,27.0,2014-15,59,38,21,0.644,1637.858333,146,6,0,7-0,281,12,Center,234,437,0,98,127,394,55,73,16,84,566
576,201577,28.0,2015-16,82,32,50,0.39,2218.94,-99,15,0,7-0,281,12,Center,357,662,0,128,161,602,114,133,16,129,842
577,201577,29.0,2016-17,81,40,41,0.494,2270.756667,74,8,0,7-0,281,12,Center,382,775,0,75,104,520,80,91,18,117,839
578,201577,30.0,2017-18,64,23,41,0.359,1689.776667,-200,3,0,7-0,281,12,Center,342,645,4,68,90,290,124,107,14,53,756
579,201577,31.0,2018-19,74,20,54,0.27,1605.681667,-142,2,0,7-0,281,12,Center,304,535,7,89,123,286,89,96,11,78,704
580,201577,32.0,2019-20,66,51,15,0.773,958.1083332999999,8,0,0,7-0,281,12,Center,147,299,35,28,53,161,45,63,10,45,357
581,201567,22.0,2010-11,73,17,56,0.233,2610.5433329999996,-272,64,0,6-8,251,12,Forward-Center,482,1026,88,424,499,1112,184,155,45,28,1476
582,201567,23.0,2011-12,55,24,31,0.436,2145.4716670000003,26,48,0,6-8,251,12,Forward-Center,474,1059,105,379,460,734,111,128,47,28,1432
583,201567,24.0,2012-13,18,9,9,0.5,617.9616667,2,14,0,6-8,251,12,Forward-Center,105,298,20,100,142,252,42,39,13,9,330
584,201567,25.0,2013-14,77,39,38,0.506,2796.5,356,65,3,6-8,251,12,Forward-Center,650,1421,190,520,633,963,341,196,59,35,2010
585,201567,26.0,2014-15,75,50,25,0.667,2531.765,399,38,0,6-8,251,12,Forward-Center,413,952,144,258,321,731,168,122,51,39,1228
586,201567,27.0,2015-16,77,53,24,0.688,2424.395,428,35,0,6-8,251,12,Forward-Center,409,977,158,258,314,762,185,142,58,41,1234
587,201567,28.0,2016-17,60,40,20,0.667,1884.645,337,41,0,6-8,251,12,Forward-Center,370,867,145,257,295,666,116,122,53,21,1142
588,201567,29.0,2017-18,59,37,22,0.627,1651.008333,77,31,0,6-8,251,12,Forward-Center,334,729,137,234,266,546,103,90,43,24,1039
589,201567,30.0,2018-19,22,7,15,0.318,597.9116667000001,-56,12,0,6-8,251,12,Forward-Center,109,283,53,103,114,239,48,42,6,5,374
